asset_id;parent_asset_id;department_id;department_name
S60900;60900;0300;WATER WORKS
S60901;60901;0200;PARK DEPARTMENT
S60903;S60903;0190;RECREATION
S60912;S60912;0400;M.S.D.
S60913;60913;0400;M.S.D.
S60946;60946;0271;FIRE DEPARTMENT RESPONSE
S60949;60949;0271;FIRE DEPARTMENT RESPONSE
S60954;60954;0300;WATER WORKS
S60955;S60955;0300;WATER WORKS
S60958;60958;0300;WATER WORKS
S60994;60994;0252;TRAFFIC AND ROAD DIV
S60996;S60996;0400;M.S.D.
S61004;61004;0222;POLICE
S61450A;S61450A;0271;FIRE DEPARTMENT RESPONSE
S61551;61551;0253;NEIGHBORHOOD OPERATIONS
S61552;61552;0253;NEIGHBORHOOD OPERATIONS
S61554;61554;0253;NEIGHBORHOOD OPERATIONS
S61555;61555;0253;NEIGHBORHOOD OPERATIONS
S61556;61556;0253;NEIGHBORHOOD OPERATIONS
S61557;61557;0253;NEIGHBORHOOD OPERATIONS
S61650;61650;0271;FIRE DEPARTMENT RESPONSE
S61651;61651;0271;FIRE DEPARTMENT RESPONSE
S61675;61675;0271;FIRE DEPARTMENT RESPONSE
S61682;61682;0271;FIRE DEPARTMENT RESPONSE
S61683;61683;0271;FIRE DEPARTMENT RESPONSE
S61684;61684;0271;FIRE DEPARTMENT RESPONSE
S61685;61685;0271;FIRE DEPARTMENT RESPONSE
S61686;61686;0271;FIRE DEPARTMENT RESPONSE
S61687;61687;0271;FIRE DEPARTMENT RESPONSE
S61740A;S61740A;0252;TRAFFIC AND ROAD DIV
S61770;61770;0200;PARK DEPARTMENT
S61811;61811;0400;M.S.D.
S61915;61915;0252;TRAFFIC AND ROAD DIV
S61917;61917;0400;M.S.D.
S61918;61918;0400;M.S.D.
S61919;S61919;0300;WATER WORKS
S61925;61925;0400;M.S.D.
S61951;61951;0252;TRAFFIC AND ROAD DIV
S61952;61952;0199;RECREATION - MAINT
S61955;61955;0300;WATER WORKS
S62490;62490;0222;POLICE
S62491;62491;0222;POLICE
S62632;62632;0253;NEIGHBORHOOD OPERATIONS
S62670;S62670;0300;WATER WORKS
S62672;62672;0400;M.S.D.
S62705;S62705;0300;WATER WORKS
S62780;62780;0190;RECREATION
S62810;62810;0300;WATER WORKS
S62830;62830;0400;M.S.D.
S62850;62850;0253;NEIGHBORHOOD OPERATIONS
S62851;62851;0253;NEIGHBORHOOD OPERATIONS
S63497;63497;POOL;FLEET SERVICES POOL
S63561;63561;0300;WATER WORKS
S63562;63562;0300;WATER WORKS
S63585;63585;0252;TRAFFIC AND ROAD DIV
S63647;63647;0200;PARK DEPARTMENT
S63651;63651;0234;AVIATION
S63652;S63652;0234;AVIATION
S63835;63835;0253;NEIGHBORHOOD OPERATIONS
S63850;60930;0271;FIRE DEPARTMENT RESPONSE
S64460;64460;0252;TRAFFIC AND ROAD DIV
S64490;ST64490;0400;M.S.D.
S64551;64551;0190;RECREATION
S64604;S64604;0190;RECREATION
S64605A;S64605A;0190;RECREATION
S64608A;S64608A;0190;RECREATION
S64609A;S64609A;0190;RECREATION
S64670;64670;0190;RECREATION
S64730;S64730;0300;WATER WORKS
S64772;64772;0222;POLICE
S64774;64774;0222;POLICE
S64910;64910;0400;M.S.D.
S6500137;6500137;6500;CITY OF CLEVES
S65810A;65810;0400;M.S.D.
S65830;65830;0300;WATER WORKS
S65831;65831;0400;M.S.D.
S65832;65832;0400;M.S.D.
S65870;65870;0300;WATER WORKS
S66450;66450;0400;M.S.D.
S66451;66451;0300;WATER WORKS
S66455;66455;0252;TRAFFIC AND ROAD DIV
S66462;S66462;0190;RECREATION
S66465;66465;0253;NEIGHBORHOOD OPERATIONS
S66466;66466;0253;NEIGHBORHOOD OPERATIONS
S66480A;S66480A;0190;RECREATION
S66482;S66482;0300;WATER WORKS
S66483;66483;0252;TRAFFIC AND ROAD DIV
S66484;S66484;0300;WATER WORKS
S66492;66492;0400;M.S.D.
S66496;S66496;0190;RECREATION
S66497;66497;0234;AVIATION
S66501;S66501;0400;M.S.D.
S66520;66520;0190;RECREATION
S66525;66525;0248;PARKING FACILITY
S66527;66527;0234;AVIATION
S66529A;S66529A;0200;PARK DEPARTMENT
S66530;66530;0400;M.S.D.
S66531;66531;0190;RECREATION
S66532;66532;0190;RECREATION
S66675A;S66675A;0300;WATER WORKS
S66677;66677;0400;M.S.D.
S66679;S66679;0300;WATER WORKS
S66680A;S66680A;0300;WATER WORKS
S66691;S66691;0300;WATER WORKS
S66692A;S66692A;0300;WATER WORKS
S66692B;S66692A;0271;FIRE DEPARTMENT RESPONSE
S66693;66693;0400;M.S.D.
S66694;S66694B;0400;M.S.D.
S66694B;S66694B;0300;WATER WORKS
S66695;S66695B;0400;M.S.D.
S66695B;S66695B;0300;WATER WORKS
S66696A;S66696A;0300;WATER WORKS
S66696B;S66696A;0300;WATER WORKS
S66699B;66699;0300;WATER WORKS
S66700B;66700;0300;WATER WORKS
S66701B;66701;0300;WATER WORKS
S66702;66702;0300;WATER WORKS
S66703A;66703;0300;WATER WORKS
S66703B;66703;0300;WATER WORKS
S66705;66705;0300;WATER WORKS
S66706A;66706;0300;WATER WORKS
S66707B;66707;0300;WATER WORKS
S66708B;66708;0300;WATER WORKS
S66709A;66709;0300;WATER WORKS
S66710A;S66710A;0300;WATER WORKS
S66711;66711;0300;WATER WORKS
S66714A;S66714A;0300;WATER WORKS
S66715A;S66715A;0300;WATER WORKS
S66718A;66718;0300;WATER WORKS
S66720B;S66720B;0271;FIRE DEPARTMENT RESPONSE
S66721A;66721;0300;WATER WORKS
S66722;66722;0271;FIRE DEPARTMENT RESPONSE
S66723A;S66723B;0300;WATER WORKS
S66723B;S66723B;0271;FIRE DEPARTMENT RESPONSE
S66725A;S66725A;0271;FIRE DEPARTMENT RESPONSE
S66727B;66727;0400;M.S.D.
S66728;66728;0400;M.S.D.
S66729;66729;0400;M.S.D.
S66739;66739;0401;STORMWATER
S66743;66743;0252;TRAFFIC AND ROAD DIV
S66782;66782;0300;WATER WORKS
S66790;66790;0400;M.S.D.
S66791A;61466;0401;STORMWATER
S66792;66792;0400;M.S.D.
S66793;S66793A;0400;M.S.D.
S66793A;S66793A;0300;WATER WORKS
S66820;S66820;0400;M.S.D.
S66835;66835;0200;PARK DEPARTMENT
S66843;66843;0200;PARK DEPARTMENT
S66880;S81931;0400;M.S.D.
S66920;S66920;0400;M.S.D.
S66921;66921;0400;M.S.D.
S66922;S66922;0400;M.S.D.
S66923;66923;0400;M.S.D.
S66924;66924;0400;M.S.D.
S67477;67477;0200;PARK DEPARTMENT
S67651;S67651;0253;NEIGHBORHOOD OPERATIONS
S68926;DE68926;0222;POLICE
S68930;68930;0222;POLICE
S69601;69601;0190;RECREATION
S69603;69603;0190;RECREATION
S69605;69605;0190;RECREATION
S70571;70571;0252;TRAFFIC AND ROAD DIV
S70580A;S70580A;0222;POLICE
S70582;70582;POOL;HEALTH
S70583;70583;0400;M.S.D.
S70586;70586;0248;PARKING FACILITY
S70600;70600;0200;PARK DEPARTMENT
S70601A;S70601B;0300;WATER WORKS
S70601B;S70601B;0222;POLICE
S70602A;70602;0400;M.S.D.
S70603A;70603;0400;M.S.D.
S70604;70604;0400;M.S.D.
S70605;S70605A;0400;M.S.D.
S70605A;S70605A;0225;POLICE INVESTIGATIONS BUREAU
S70606;70606;0400;M.S.D.
S70607;70607;0400;M.S.D.
S70609;70609;0400;M.S.D.
S70612;70612;0252;TRAFFIC AND ROAD DIV
S70613;70613;0233;TRANS & ENGR
S70615;70615;0252;TRAFFIC AND ROAD DIV
S70616;70616;0252;TRAFFIC AND ROAD DIV
S70634;70634;0190;RECREATION
S70635;70635;0190;RECREATION
S70650;70650;0400;M.S.D.
S70652;70652;0300;WATER WORKS
S70653;70653;0300;WATER WORKS
S70654;70654;0300;WATER WORKS
S70655;70655;0300;WATER WORKS
S70656;70656;0300;WATER WORKS
S70660A;S70660A;0222;POLICE
S70666;70666;0222;POLICE
S70667;70667;POOL;FLEET SERVICES POOL
S70668;70668;0222;POLICE
S70670;70670;0400;M.S.D.
S70671;70671;0260;HEALTH
S70672;70672;0222;POLICE
S70673;S70673;0300;WATER WORKS
S70680A;S70680A;0222;POLICE
S70686;S70686;0225;POLICE INVESTIGATIONS BUREAU
S70687;S70687;0225;POLICE INVESTIGATIONS BUREAU
S70690A;70690;0222;POLICE
S70691A;70691;0271;FIRE DEPARTMENT RESPONSE
S70692;70692;0271;FIRE DEPARTMENT RESPONSE
S70693;S70693;0222;POLICE
S70694;70694;0222;POLICE
S70735;70735;0190;RECREATION
S70736;S70736A;0190;RECREATION
S70736A;S70736A;0225;POLICE INVESTIGATIONS BUREAU
S70737;70737;0253;NEIGHBORHOOD OPERATIONS
S70738;70738;0253;NEIGHBORHOOD OPERATIONS
S70739;70739;0253;RECREATION
S70740;70740;0253;NEIGHBORHOOD OPERATIONS
S70741;70741;0253;NEIGHBORHOOD OPERATIONS
S70743;70743;0200;PARK DEPARTMENT
S70747;S70747;0222;POLICE
S70780;70780;0222;POLICE
S70794;70794;2441;FLEET SERVICES
S70797;70797;0222;POLICE
S70800A;70800;0400;M.S.D.
S70801A;S70801A;0401;STORMWATER
S70803A;70803;0400;M.S.D.
S70807B;70807;0300;WATER WORKS
S70811;70811;0252;TRAFFIC AND ROAD DIV
S70812;70812;0252;TRAFFIC AND ROAD DIV
S70813;70813;0252;TRAFFIC AND ROAD DIV
S70814;70814;0200;PARK DEPARTMENT
S70818;70818;POOL;FLEET SERVICES POOL
S70819;70819;0190;RECREATION
S70823;70823;0400;M.S.D.
S70825B;S70825B;0200;PARK DEPARTMENT
S70826;70826;0300;WATER WORKS
S70827A;S70827A;0200;PARK DEPARTMENT
S70828;70828;0400;M.S.D.
S70829;70829;0400;M.S.D.
S70830;70830;0252;TRAFFIC AND ROAD DIV
S70833A;S70833A;0400;M.S.D.
S70834A;70834;0400;M.S.D.
S70836A;S70836A;0199;RECREATION - MAINT
S70837;70837;0260;HEALTH
S70838;S70838;0199;RECREATION - MAINT
S70841;70841;0400;M.S.D.
S70843;70843;0400;M.S.D.
S70844;70844;0400;M.S.D.
S70845;70845;0400;M.S.D.
S70848;70848;0300;WATER WORKS
S70849;70849;0400;M.S.D.
S70851;70851;0400;M.S.D.
S70852;70852;0400;M.S.D.
S70853;70853;0300;WATER WORKS
S70854A;S70854A;0300;WATER WORKS
S70855;70855;0190;RECREATION
S70856;70856;0190;RECREATION
S70857;70857;0190;RECREATION
S70858;70858;0190;RECREATION
S70859;70859;0400;M.S.D.
S70861;70861;0400;M.S.D.
S70861A;S70861A;0222;POLICE
S70862;70862;0400;M.S.D.
S70863;70863;0222;POLICE
S70864;70864;0222;POLICE
S70865;70865;0400;M.S.D.
S70866;70866;0400;M.S.D.
S70869;70869;0400;M.S.D.
S70890;70890;0300;WATER WORKS
S70900;70900;0400;M.S.D.
S70903;S70903;0252;TRAFFIC AND ROAD DIV
S70904;S70904;0252;TRAFFIC AND ROAD DIV
S70905;70905;0252;TRAFFIC AND ROAD DIV
S70929;70929;0252;TRAFFIC AND ROAD DIV
S70930;70930;0252;TRAFFIC AND ROAD DIV
S70931;70931;0252;TRAFFIC AND ROAD DIV
S70932;70932;0252;TRAFFIC AND ROAD DIV
S70933;70933;0252;TRAFFIC AND ROAD DIV
S70934;70934;0252;TRAFFIC AND ROAD DIV
S70935;70935;0252;TRAFFIC AND ROAD DIV
S70936;70936;0252;TRAFFIC AND ROAD DIV
S70937;70937;0252;TRAFFIC AND ROAD DIV
S70938;70938;0252;TRAFFIC AND ROAD DIV
S70939;70939;0252;TRAFFIC AND ROAD DIV
S70941;70941;0252;TRAFFIC AND ROAD DIV
S70942;70942;0252;TRAFFIC AND ROAD DIV
S70943;70943;0252;TRAFFIC AND ROAD DIV
S70944;70944;0252;TRAFFIC AND ROAD DIV
S70945;70945;0252;TRAFFIC AND ROAD DIV
S70946;70946;0252;TRAFFIC AND ROAD DIV
S70947;70947;0252;TRAFFIC AND ROAD DIV
S70948;70948;0252;TRAFFIC AND ROAD DIV
S70949;70949;0252;TRAFFIC AND ROAD DIV
S70951;70951;0300;WATER WORKS
S70952;70952;0300;WATER WORKS
S70953;70953;0300;WATER WORKS
S70954;70954;0300;WATER WORKS
S70955;70955;0300;WATER WORKS
S70962;S70962;0400;M.S.D.
S70964;70964;0400;M.S.D.
S70965;S70965;0400;M.S.D.
S70966;S70966;0400;M.S.D.
S70969;S70969;0252;TRAFFIC AND ROAD DIV
S70980;70980;0400;M.S.D.
S70995;70995;0252;TRAFFIC AND ROAD DIV
S70996;70996;0252;TRAFFIC AND ROAD DIV
S70997;70997;0252;TRAFFIC AND ROAD DIV
S70999;70999;0253;NEIGHBORHOOD OPERATIONS
S71451A;S71451A;0271;FIRE DEPARTMENT RESPONSE
S71452;71452;0271;FIRE DEPARTMENT RESPONSE
S71454;71454;0271;FIRE DEPARTMENT RESPONSE
S71455;S71455;0271;FIRE DEPARTMENT RESPONSE
S71456;S71456;0271;FIRE DEPARTMENT RESPONSE
S71530;71530;0400;NEIGHBORHOOD OPERATIONS
S71553;71553;2449;FSD - POOL
S71564;S71564;0253;NEIGHBORHOOD OPERATIONS
S71565;71565;0253;NEIGHBORHOOD OPERATIONS
S71566;71566;0253;NEIGHBORHOOD OPERATIONS
S71610;71610;0253;NEIGHBORHOOD OPERATIONS
S71611;71611;0400;M.S.D.
S71710;71710;0271;FIRE DEPARTMENT RESPONSE
S71891;71891;0400;M.S.D.
S71892;71892;0400;M.S.D.
S71915;71915;0300;WATER WORKS
S71916;71916;0300;WATER WORKS
S71917;71917;0300;WATER WORKS
S71918;71918;0300;WATER WORKS
S71919;71919;0200;PARK DEPARTMENT
S71920;71920;0400;M.S.D.
S71921A;S71921A;0300;WATER WORKS
S71922;71922;0400;M.S.D.
S71924;71924;2441;FLEET SERVICES
S71925;71925;0400;M.S.D.
S71926;71926;2441;M.S.D.
S71927;71927;0400;M.S.D.
S71928;71928;0400;M.S.D.
S71929;71929;0400;M.S.D.
S71930;71930;0300;WATER WORKS
S71931;71931;0300;WATER WORKS
S71940;71940;POOL;FLEET SERVICES POOL
S71950;S71950;0252;TRAFFIC AND ROAD DIV
S71970;71970;0400;M.S.D.
S72556;72556;0253;NEIGHBORHOOD OPERATIONS
S72558;72558;0253;NEIGHBORHOOD OPERATIONS
S72560;72560;0253;NEIGHBORHOOD OPERATIONS
S72561;72561;0253;NEIGHBORHOOD OPERATIONS
S72562;72562;0252;TRAFFIC AND ROAD DIV
S72570;72570;0248;PARKING FACILITY
S72571;72571;0300;WATER WORKS
S72633;72633;0253;NEIGHBORHOOD OPERATIONS
S72634;72634;0253;NEIGHBORHOOD OPERATIONS
S72636;72636;0253;NEIGHBORHOOD OPERATIONS
S72810;72810;0300;WATER WORKS
S72815;72815;0300;WATER WORKS
S72830;S72830A;0200;PARK DEPARTMENT
S72830A;S72830A;0190;RECREATION
S72833;72833;0400;M.S.D.
S72834;72834;0400;M.S.D.
S72835;72835;0200;PARK DEPARTMENT
S72836;72836;0200;PARK DEPARTMENT
S72838;72838;0200;PARK DEPARTMENT
S72850;72850;0190;RECREATION
S73526;73526;0252;TRAFFIC AND ROAD DIV
S73540;S73540;0300;WATER WORKS
S73541;S73541;0300;WATER WORKS
S73557;73557;0252;TRAFFIC AND ROAD DIV
S73558;73558;0252;TRAFFIC AND ROAD DIV
S73562;73562;0252;TRAFFIC AND ROAD DIV
S73563;73563;0252;TRAFFIC AND ROAD DIV
S73720;73720;0190;RECREATION
S73721;73721;0190;RECREATION
S73722;73722;0190;RECREATION
S73723;73723;0190;RECREATION
S73780;73780;0400;M.S.D.
S73856;73586;0252;TRAFFIC AND ROAD DIV
S73901;73901;0300;WATER WORKS
S73910;73910;0200;PARK DEPARTMENT
S73911;73911;0200;PARK DEPARTMENT
S74465;74465;0252;TRAFFIC AND ROAD DIV
S74473;74473;0271;FIRE DEPARTMENT RESPONSE
S74474;74474;0271;FIRE DEPARTMENT RESPONSE
S74475;74475;0271;FIRE DEPARTMENT RESPONSE
S74490A;S74490A;0200;PARK DEPARTMENT
S74492;74492;0190;RECREATION
S74505;74505;0190;RECREATION
S74507;74507;0253;NEIGHBORHOOD OPERATIONS
S74508;74508;0253;NEIGHBORHOOD OPERATIONS
S74511;74511;0252;TRAFFIC AND ROAD DIV
S74513;74513;0190;RECREATION
S74514;74514;0271;FIRE DEPARTMENT RESPONSE
S74784;74784;0271;FIRE DEPARTMENT RESPONSE
S74815;74815;0200;PARK DEPARTMENT
S74816;74816;0190;RECREATION
S74817;74817;0190;RECREATION
S74818;74818;0190;RECREATION
S74819;74819;0190;RECREATION
S74820;74820;0190;RECREATION
S74821;74821;0190;RECREATION
S75810;75810;0252;TRAFFIC AND ROAD DIV
S75831;75831;0400;M.S.D.
S75832;75832;0400;M.S.D.
S75833;S75833;0400;M.S.D.
S75834;75834;0400;M.S.D.
S75870;75870;0200;PARK DEPARTMENT
S76456A;S76456A;0200;PARK DEPARTMENT
S76457;76457;0271;FIRE DEPARTMENT RESPONSE
S76458;76458;0271;FIRE DEPARTMENT RESPONSE
S76459B;76459;0253;NEIGHBORHOOD OPERATIONS
S76460;S76460;0253;NEIGHBORHOOD OPERATIONS
S76461;76461;0271;FIRE DEPARTMENT RESPONSE
S76463;76463;0271;FIRE DEPARTMENT RESPONSE
S76464;76464;0271;FIRE DEPARTMENT RESPONSE
S76486A;S76486A;0400;M.S.D.
S76487A;S76487A;0300;WATER WORKS
S76488;S76488A;0400;M.S.D.
S76488A;S76488A;0300;WATER WORKS
S76490;S76490;0300;WATER WORKS
S76492A;S76492A;0300;WATER WORKS
S76493;S76493;0300;WATER WORKS
S76495;76495;0400;M.S.D.
S76496;S76496A;0400;M.S.D.
S76496A;S76496A;0300;WATER WORKS
S76529A;76529;0260;HEALTH
S76530A;S76530A;0200;PARK DEPARTMENT
S76540;76540;0190;RECREATION
S76546;76546;0253;NEIGHBORHOOD OPERATIONS
S76547;76547;0253;NEIGHBORHOOD OPERATIONS
S76549;76549;0252;TRAFFIC AND ROAD DIV
S76675;76675;0400;M.S.D.
S76690A;S76690B;0300;WATER WORKS
S76692A;76692;0300;WATER WORKS
S76693A;76693;0300;WATER WORKS
S76694A;76694;0300;WATER WORKS
S76695;76695;0199;RECREATION - MAINT
S76702A;76702;0300;WATER WORKS
S76703A;S76703A;0300;WATER WORKS
S76704A;S76704A;0300;WATER WORKS
S76706A;S76706A;0300;WATER WORKS
S76708A;76708;0300;WATER WORKS
S76709;S76709A;0400;M.S.D.
S76709A;S76709A;0300;WATER WORKS
S76710;S76710A;0300;WATER WORKS
S76710A;S76710A;0300;WATER WORKS
S76711;76711;0300;WATER WORKS
S76712;S76712A;0300;WATER WORKS
S76712A;S76712A;0300;WATER WORKS
S76713;76713;0300;WATER WORKS
S76714;76714;0300;WATER WORKS
S76715;76715;0271;FIRE DEPARTMENT RESPONSE
S76716;76716;0271;FIRE DEPARTMENT RESPONSE
S76717;76717;0271;FIRE DEPARTMENT RESPONSE
S76718;76718;0271;FIRE DEPARTMENT RESPONSE
S76719;76719;0400;M.S.D.
S76793A;S76793A;0400;M.S.D.
S76796;76796;0400;M.S.D.
S76799;76799;0300;WATER WORKS
S76800;S76800;0300;WATER WORKS
S76834;76834;0253;NEIGHBORHOOD OPERATIONS
S76848;76848;0300;WATER WORKS
S76855;S76855A;0400;M.S.D.
S76855A;S76855A;0400;M.S.D.
S76856;S76856B;0400;M.S.D.
S76856B;S76856B;0400;M.S.D.
S76857;76857;0400;M.S.D.
S76863;76863;0200;PARK DEPARTMENT
S76869;76869;0400;M.S.D.
S76915;S76915;0400;M.S.D.
S76927;76927;0400;M.S.D.
S76928;76928;0400;M.S.D.
S77462;77462;0222;POLICE
S77463;77463;0222;POLICE
S77476;77476;0300;WATER WORKS
S77477;77477;0400;M.S.D.
S77478;77478;0200;PARK DEPARTMENT
S77651A;S77651A;0190;RECREATION
S77652A;S77652A;0190;RECREATION
S782;782;0222;POLICE
S78930;78930;0222;POLICE
S78934;78934;0222;POLICE
S78950;78950;0222;POLICE
S78951;78951;0222;POLICE
S78957;78957;0222;POLICE
S78958;78958;0222;POLICE
S78959;78959;0222;POLICE
S78960;78960;0222;POLICE
S78961;78961;0222;POLICE
S78962;78962;0222;POLICE
S78963;78963;0222;POLICE
S78964;78964;0222;POLICE
S78965;78965;0222;POLICE
S78966;78966;0222;POLICE
S78967;78967;0222;POLICE
S78968;78968;0222;POLICE
S78969;78969;0222;POLICE
S78970;78970;0222;POLICE
S78971;78971;0222;POLICE
S78980;78980;POOL;POLICE
S80510;80510;0222;POLICE
S80570;S80570;0300;WATER WORKS
S80601A;80601;2445;STORMWATER
S80602A;80602;2445;STORMWATER
S80604;S80604;0400;M.S.D.
S80606;S80606;0400;M.S.D.
S80608;S80608;0400;M.S.D.
S80609;S80609;0400;STORMWATER
S80611;80611;0401;STORMWATER
S80613;DE80613;0222;POLICE
S80614;S80614;0252;TRAFFIC AND ROAD DIV
S80652;80652;0300;WATER WORKS
S80653;80653;0300;WATER WORKS
S80654;80654;0300;WATER WORKS
S80655;80655;0300;WATER WORKS
S80664;80664;0222;POLICE
S80675A;S80675A;0225;POLICE INVESTIGATIONS BUREAU
S80676;S80676;0400;M.S.D.
S80677;S80677;0400;M.S.D.
S80678;S80678A;0400;M.S.D.
S80678A;S80678A;0225;POLICE INVESTIGATIONS BUREAU
S80679;80679;0400;M.S.D.
S80680;S80680;0400;M.S.D.
S80683;S80683;0222;POLICE
S80690A;80690;0271;FIRE DEPARTMENT RESPONSE
S80691;80691;0271;FIRE DEPARTMENT RESPONSE
S80790A;80790;0300;WATER WORKS
S80791A;80791;0300;WATER WORKS
S80792A;80792;0300;WATER WORKS
S80793A;S80793A;0248;PARKING FACILITY
S80794;80794;0200;PARK DEPARTMENT
S80799A;S80799A;0400;M.S.D.
S80810;80810;0234;AVIATION
S80811;80811;0190;RECREATION
S80812;80812;0190;RECREATION
S80813;80813;0400;M.S.D.
S80815A;80815;0300;WATER WORKS
S80817A;80817;0400;M.S.D.
S80818;80818;0252;TRAFFIC AND ROAD DIV
S80819A;S80819A;0400;M.S.D.
S80820;80820;2441;TRAFFIC AND ROAD DIV
S80821;80821;0253;TRAFFIC AND ROAD DIV
S80822;80822;0253;NEIGHBORHOOD OPERATIONS
S80823;80823;0200;PARK DEPARTMENT
S80824;80824;0200;PARK DEPARTMENT
S80825A;80825;0300;WATER WORKS
S80826A;S80826A;0190;RECREATION
S80828;80828;0200;PARK DEPARTMENT
S80829;80829;0200;PARK DEPARTMENT
S80831;80831;0300;WATER WORKS
S80835;80835;0190;RECREATION
S80836;80836;0255;CITY FACILITY MAINT
S80837;80837;0255;CITY FACILITY MAINT
S80839;80839;POOL;FLEET SERVICES POOL
S80840;80840;0199;RECREATION - MAINT
S80855;80855;POOL;RECREATION
S80856;80856;0190;RECREATION
S80857;80857;0190;RECREATION
S80858;80858;0222;POLICE
S80859;80859;0222;POLICE
S80882;80882;0271;FIRE DEPARTMENT RESPONSE
S80883;S80883;0222;POLICE
S80891;80891;0300;WATER WORKS
S80900;80900;0200;PARK DEPARTMENT
S80901;80901;0190;RECREATION
S80902;80902;0300;WATER WORKS
S80938;S80938;0253;TRAFFIC AND ROAD DIV
S80939;80939;0252;TRAFFIC AND ROAD DIV
S80941A;80941;0252;TRAFFIC AND ROAD DIV
S80942;80942;0252;TRAFFIC AND ROAD DIV
S80944;80944;0252;TRAFFIC AND ROAD DIV
S80948;80948;0252;TRAFFIC AND ROAD DIV
S80949;80949;0252;TRAFFIC AND ROAD DIV
S80952;80952;0400;M.S.D.
S80956;S80956;0300;WATER WORKS
S80957;S80957;0300;WATER WORKS
S80958;S80958;0300;WATER WORKS
S80990;80990;0252;TRAFFIC AND ROAD DIV
S80991;80991;0252;TRAFFIC AND ROAD DIV
S80992;80992;0400;M.S.D.
S80993;S80993;0300;WATER WORKS
S81450;81450;0271;FIRE DEPARTMENT RESPONSE
S81451;81451;0271;FIRE DEPARTMENT RESPONSE
S81452;81452;0271;FIRE DEPARTMENT RESPONSE
S81453;81453;0271;FIRE DEPARTMENT RESPONSE
S81454;81454;0271;FIRE DEPARTMENT RESPONSE
S81456;81456;0271;FIRE DEPARTMENT RESPONSE
S81466;81466;0400;M.S.D.
S81467;S81467;0225;POLICE INVESTIGATIONS BUREAU
S81547;81547;2449;FSD - POOL
S81552B;81552;2449;FSD - POOL
S81556;S81556;0253;NEIGHBORHOOD OPERATIONS
S81557;S81557;0253;NEIGHBORHOOD OPERATIONS
S81558;S81558;0253;NEIGHBORHOOD OPERATIONS
S81652;81652;0271;FIRE DEPARTMENT RESPONSE
S81653;81653;0271;FIRE DEPARTMENT RESPONSE
S81677;S81677;0271;FIRE DEPARTMENT RESPONSE
S81763;81763;0400;M.S.D.
S81764;81764;0400;M.S.D.
S81770;S81770;0200;PARK DEPARTMENT
S81810;81810;0300;WATER WORKS
S81811;81811;0252;TRAFFIC AND ROAD DIV
S81915;81915;0400;M.S.D.
S81916;81916;0253;TRAFFIC AND ROAD DIV
S81917;81917;0300;WATER WORKS
S81918;S81918;0300;WATER WORKS
S81931;S81931;0400;M.S.D.
S81951;81951;0252;TRAFFIC SERVICES
S82490A;82490;0222;POLICE
S82491A;S82491A;0222;POLICE
S82492;82492;0222;POLICE
S82550;82550;0253;NEIGHBORHOOD OPERATIONS
S82633;82633;0253;NEIGHBORHOOD OPERATIONS
S82634;82634;0253;NEIGHBORHOOD OPERATIONS
S82635;82635;0253;NEIGHBORHOOD OPERATIONS
S82636;82636;0253;NEIGHBORHOOD OPERATIONS
S82637;82637;0253;NEIGHBORHOOD OPERATIONS
S82653;82653;0200;PARK DEPARTMENT
S82654;82654;0200;PARK DEPARTMENT
S82811;S82811;0400;WATER WORKS
S82830;82830;0200;PARK DEPARTMENT
S82832;82832;0253;NEIGHBORHOOD OPERATIONS
S82833;82833;0253;NEIGHBORHOOD OPERATIONS
S82835;82835;0200;PARK DEPARTMENT
S82836;82836;0200;PARK DEPARTMENT
S82838;82838;0190;RECREATION
S82910;82910;0190;RECREATION
S83573;S83573;0300;WATER WORKS
S83586;83586;0252;TRAFFIC AND ROAD DIV
S83587;83587;0252;TRAFFIC AND ROAD DIV
S83615;83615;0252;TRAFFIC AND ROAD DIV
S83616;83616;0252;TRAFFIC AND ROAD DIV
S83652;83652;0190;RECREATION
S83654;83654;0200;PARK DEPARTMENT
S83831;83831;0253;NEIGHBORHOOD OPERATIONS
S84461;S84461;0300;WATER WORKS
S84471;S84471;0300;WATER WORKS
S84500;84500;0271;FIRE DEPARTMENT RESPONSE
S84516;84516;0271;FIRE DEPARTMENT RESPONSE
S84529;84529;0271;FIRE DEPARTMENT RESPONSE
S84554;84554;0190;RECREATION
S84673;S84673;0200;PARK DEPARTMENT
S84850;84850;0401;STORMWATER
S85340;53840;0400;M.S.D.
S85811;85811;0252;TRAFFIC AND ROAD DIV
S85813;85813;0200;PARK DEPARTMENT
S85831A;85831;0300;WATER WORKS
S85832;85832;0300;WATER WORKS
S85833;85833;0400;M.S.D.
S85834;85834;0400;M.S.D.
S86455;S86455;0253;NEIGHBORHOOD OPERATIONS
S86456;86456;0253;NEIGHBORHOOD OPERATIONS
S86457A;S86457A;0400;M.S.D.
S86460;86460;0400;M.S.D.
S86463;S86463A;0400;M.S.D.
S86463A;S86463A;0400;M.S.D.
S86466;86466;0252;TRAFFIC AND ROAD DIV
S86467;86467;0252;TRAFFIC AND ROAD DIV
S86469;86469;2445;FSD - PLACING IN SERVICE
S86470;86470;2445;FSD - PLACING IN SERVICE
S86478;86478;0271;FIRE DEPARTMENT RESPONSE
S86480;S86480;0400;M.S.D.
S86485;86485;0271;FIRE DEPARTMENT RESPONSE
