asset_id;total_cost;rank
S76486A;198,0;3917
S76490;198,0;3918
DE18929;198,0;3919
76491;198,0;3920
06805;198,0;3921
S72850;197,0;3922
S05321;197,0;3923
S50605;196,0;3924
S03347;196,0;3925
07175;196,0;3926
36800;196,0;3927
90881;195,0;3928
17345;195,0;3929
S05117;194,0;3930
20403;194,0;3931
20207;194,0;3932
S2301;192,77;3933
63890;192,0;3934
70911;192,0;3935
S01417;192,0;3936
S50637;191,0;3937
S18203;190,049;3938
S51860;190,0;3939
S48950;190,0;3940
DE06487;190,0;3941
S03227;190,0;3942
S12651;190,0;3943
S93723;190,0;3944
X0449;189,0;3945
X0101;189,0;3946
S91930;189,0;3947
S51453;189,0;3948
S50819;189,0;3949
S50956;189,0;3950
S12910;189,0;3951
S13563;189,0;3952
S11453B;189,0;3953
S11741;189,0;3954
S51451;189,0;3955
S42530;189,0;3956
S12811B;189,0;3957
S45911;189,0;3958
S47457;189,0;3959
S45711;189,0;3960
S12813;189,0;3961
S44850;189,0;3962
74461;189,0;3963
S15812;189,0;3964
S00631;189,0;3965
S98224;189,0;3966
S97200;189,0;3967
S92815;189,0;3968
S30678;189,0;3969
66539;189,0;3970
DE500576;189,0;3971
S21923;189,0;3972
S96258;189,0;3973
S36730A;189,0;3974
S03219;189,0;3975
S71929;189,0;3976
S80839;189,0;3977
S71925;189,0;3978
S73911;189,0;3979
S82636;189,0;3980
S03322;189,0;3981
S70869;189,0;3982
S70819;189,0;3983
10827;189,0;3984
S80939;189,0;3985
S31670;189,0;3986
S88957;189,0;3987
S70828;189,0;3988
S40817;189,0;3989
S41872;189,0;3990
S64774;189,0;3991
S60771;189,0;3992
S61770;189,0;3993
S20696;189,0;3994
S50464;188,0;3995
93950;188,0;3996
S60738;188,0;3997
80682;187,0;3998
S96862;187,0;3999
86691;187,0;4000
15610;187,0;4001
70851;187,0;4002
20791;187,0;4003
96698;186,0;4004
S4135;185,625;4005
S00823;185,0;4006
46504;184,0;4007
S10882;184,0;4008
S05337;183,0;4009
57966;182,119;4010
S22836;182,0;4011
22215;182,0;4012
S07175;182,0;4013
S06676;182,0;4014
10189;182,0;4015
26496;182,0;4016
36462;182,0;4017
S57474;180,0;4018
S14418;180,0;4019
ST56851;180,0;4020
91780;180,0;4021
15403;180,0;4022
S13900;180,0;4023
S50842;180,0;4024
S13566;180,0;4025
S14443;180,0;4026
43630;180,0;4027
90822;180,0;4028
S3001;180,0;4029
96496;180,0;4030
63891;180,0;4031
76680;180,0;4032
97965;180,0;4033
S66714A;180,0;4034
46505;180,0;4035
10847;180,0;4036
S16850A;180,0;4037
24673;180,0;4038
80835;180,0;4039
52815;180,0;4040
93903;180,0;4041
24672;180,0;4042
S40824;180,0;4043
36812;180,0;4044
96707;180,0;4045
00887;180,0;4046
86708;180,0;4047
S86480;180,0;4048
08951;180,0;4049
07485;180,0;4050
18926;180,0;4051
18341;180,0;4052
66717;180,0;4053
20202;180,0;4054
S10881;178,0;4055
25930;178,0;4056
70688;178,0;4057
S03183;178,0;4058
S20793;178,0;4059
S96518B;178,0;4060
30911;177,0;4061
S01207;177,0;4062
S60790;177,0;4063
S40678;177,0;4064
S60683;176,0;4065
S06698A;176,0;4066
S53891;176,0;4067
S36532;175,0;4068
S90802;175,0;4069
S36856;175,0;4070
S96453A;175,0;4071
S86867;175,0;4072
93634;175,0;4073
21402;175,0;4074
S60766;175,0;4075
50682;175,0;4076
S60772;175,0;4077
S99328;175,0;4078
S10829;174,0;4079
S30789;174,0;4080
27216;173,0;4081
S46692A;173,0;4082
S81454;172,0;4083
S30788;172,0;4084
S40648;172,0;4085
84772;171,0;4086
S04200;171,0;4087
S33495;171,0;4088
S36902;171,0;4089
S70747;171,0;4090
76832;171,0;4091
S54552;171,0;4092
74795;171,0;4093
90681;171,0;4094
18179;171,0;4095
20181;171,0;4096
72817;170,0;4097
S00847;170,0;4098
S46859;170,0;4099
S50654;170,0;4100
67482;170,0;4101
S05146;170,0;4102
20795;170,0;4103
S80901;170,0;4104
S83615;170,0;4105
S46792A;169,0;4106
S00961;169,0;4107
26708;168,0;4108
26482;168,0;4109
96693;168,0;4110
DE28928;168,0;4111
26480;168,0;4112
96699;168,0;4113
76499;167,0;4114
S70603A;167,0;4115
00920;167,0;4116
S30801;167,0;4117
D98861;166,0;4118
17177;166,0;4119
S71924;166,0;4120
S20821B;166,0;4121
S10404;166,0;4122
36803;165,0;4123
S70794;165,0;4124
86819;165,0;4125
S96831;165,0;4126
40693;165,0;4127
S50606;165,0;4128
21910;165,0;4129
36814;165,0;4130
80610;164,0;4131
S10675;164,0;4132
S47452;164,0;4133
70819;162,497;4134
26791;162,0;4135
12492;162,0;4136
00815;162,0;4137
S60608;162,0;4138
21308;162,0;4139
70831;162,0;4140
26799;162,0;4141
08925;162,0;4142
86517;162,0;4143
26796;162,0;4144
18193;162,0;4145
S66675A;162,0;4146
S05147;162,0;4147
S32494;161,0;4148
S42833;161,0;4149
S03371;161,0;4150
S05176;161,0;4151
S00201;160,0;4152
S70826;160,0;4153
90455;160,0;4154
S05123;159,0;4155
16715;159,0;4156
46499;159,0;4157
S50737;159,0;4158
S96246;159,0;4159
S02182;158,0;4160
S85831A;158,0;4161
10799;158,0;4162
S20827;158,0;4163
S80856;157,0;4164
S50867;157,0;4165
S03182;157,0;4166
06862;156,0;4167
73615;156,0;4168
22223;156,0;4169
26675;156,0;4170
26677;156,0;4171
26676;156,0;4172
28502;156,0;4173
S70586;156,0;4174
26921;156,0;4175
S10191;156,0;4176
46442;156,0;4177
00694;156,0;4178
26922;156,0;4179
92674;156,0;4180
00692;156,0;4181
S55830;155,263;4182
S08403;155,0;4183
S06709;155,0;4184
36798;154,0;4185
S03367;154,0;4186
22404;154,0;4187
27211;154,0;4188
86508;153,0;4189
S86490A;153,0;4190
66500;153,0;4191
20302;153,0;4192
96503;153,0;4193
S80891;153,0;4194
76834;153,0;4195
86719;153,0;4196
66852;153,0;4197
86728;153,0;4198
76794;153,0;4199
S03220;153,0;4200
S70952;153,0;4201
21187;153,0;4202
86694;153,0;4203
76498;153,0;4204
S64608A;153,0;4205
91919;153,0;4206
S08336;153,0;4207
69601;153,0;4208
S57463;153,0;4209
59550;153,0;4210
70781;153,0;4211
16462;153,0;4212
SO46733;153,0;4213
66498;153,0;4214
DE86488;153,0;4215
S08344;152,0;4216
S90740;151,834;4217
S52816;151,0;4218
90465;151,0;4219
16718;150,0;4220
S70954;150,0;4221
S25510;150,0;4222
82810;150,0;4223
90782;149,0;4224
76548;149,0;4225
20883;149,0;4226
34671;149,0;4227
S03256;149,0;4228
S41743;149,0;4229
S12781;148,0;4230
D80813;148,0;4231
10849;148,0;4232
S44856;148,0;4233
S20736;148,0;4234
96455;148,0;4235
S96699;147,0;4236
S54553;147,0;4237
S90900;146,0;4238
10686;146,0;4239
S20590A;145,0;4240
S30632;145,0;4241
73890;145,0;4242
90459;144,0;4243
S53565;144,0;4244
86730;144,0;4245
10677;144,0;4246
S60819;144,0;4247
S00614;144,0;4248
70677;144,0;4249
S06797A;144,0;4250
56882;144,0;4251
74799;143,0;4252
S00683;143,0;4253
S86734;143,0;4254
S09184;143,0;4255
73631;142,0;4256
20790;142,0;4257
20212;142,0;4258
20813;142,0;4259
S36736A;142,0;4260
21303;142,0;4261
S11207;142,0;4262
26507;142,0;4263
26703;142,0;4264
S36453A;142,0;4265
S03360;141,0;4266
S03374;141,0;4267
S03375;141,0;4268
56869;141,0;4269
S46516A;141,0;4270
S03196;141,0;4271
S00803;141,0;4272
S70862;140,0;4273
S78951;140,0;4274
S50853;140,0;4275
S76496;140,0;4276
S93647;140,0;4277
S01323;140,0;4278
96501;140,0;4279
S03379;140,0;4280
X0305;140,0;4281
S90662A;139,0;4282
93631;139,0;4283
X0090;139,0;4284
76920;138,0;4285
S46729A;138,0;4286
63840;137,0;4287
S03368;137,0;4288
S40798;137,0;4289
18300;137,0;4290
S10833;136,0;4291
90885;136,0;4292
S46704A;136,0;4293
S26684;136,0;4294
S03349;136,0;4295
84553;135,0;4296
S33542;135,0;4297
66914;135,0;4298
98551;135,0;4299
96538;135,0;4300
S83616;135,0;4301
86511;135,0;4302
76931;135,0;4303
20185;135,0;4304
96539;135,0;4305
96536;135,0;4306
96537;135,0;4307
S76711;135,0;4308
96715;135,0;4309
13721;135,0;4310
96535;135,0;4311
64473;135,0;4312
DE996134;135,0;4313
74772;135,0;4314
90580;135,0;4315
90458;135,0;4316
12656;135,0;4317
S42809;135,0;4318
70850;135,0;4319
86916;135,0;4320
87450;135,0;4321
74710;135,0;4322
S06189;135,0;4323
S66696A;135,0;4324
ST36838;135,0;4325
82675;135,0;4326
70818;135,0;4327
76482;135,0;4328
52812;135,0;4329
70845;135,0;4330
S60661;135,0;4331
S56694A;135,0;4332
ST56511;135,0;4333
S53894;135,0;4334
S54460;135,0;4335
S05187;134,0;4336
S10574A;134,0;4337
96451;133,0;4338
S44506A;132,0;4339
86921;132,0;4340
X0103;132,0;4341
S40850;131,199;4342
S31001;131,0;4343
S4130;131,0;4344
62836;131,0;4345
36533;130,0;4346
06706;130,0;4347
S36526;130,0;4348
00683;130,0;4349
16492;130,0;4350
S09181;130,0;4351
S10403;130,0;4352
DE68928;129,0;4353
98852;129,0;4354
S35850;128,772;4355
S03221;128,0;4356
S51928;128,0;4357
27201;128,0;4358
S20676;128,0;4359
S70999;127,728;4360
S70807B;127,038;4361
S40571;127,0;4362
10848;127,0;4363
62492;127,0;4364
D90824;126,0;4365
S07966;126,0;4366
S61917;126,0;4367
S61918;126,0;4368
24772;126,0;4369
D36836;126,0;4370
S66722;126,0;4371
S66708B;126,0;4372
S55610;126,0;4373
S98217;126,0;4374
S98203;126,0;4375
S00615;126,0;4376
S96706;126,0;4377
S10810;126,0;4378
S99206;126,0;4379
S97207;126,0;4380
S97211;126,0;4381
DE83834;126,0;4382
ST42836;126,0;4383
ST97451;126,0;4384
S27476A;126,0;4385
S97456;126,0;4386
S26920;126,0;4387
S98228;126,0;4388
S51925;126,0;4389
43484;126,0;4390
S10692;126,0;4391
S10690;126,0;4392
S57457;126,0;4393
S63835;126,0;4394
S66728;126,0;4395
S66924;126,0;4396
S47459;126,0;4397
S46502;126,0;4398
S66739;126,0;4399
S10948;126,0;4400
S60650;126,0;4401
S12650;126,0;4402
23615;126,0;4403
S50863A;126,0;4404
S70841;126,0;4405
S05610;126,0;4406
S70606;126,0;4407
S70694;126,0;4408
S46792;126,0;4409
S14605;126,0;4410
D52832;126,0;4411
S46833;126,0;4412
S43489;126,0;4413
S70615;126,0;4414
S66694;126,0;4415
S46922;126,0;4416
S12814;126,0;4417
S77478;126,0;4418
S78950;126,0;4419
S76492A;126,0;4420
S04331;126,0;4421
S17475;126,0;4422
S05150;126,0;4423
S17477;126,0;4424
S76717;126,0;4425
S03343;126,0;4426
86726;126,0;4427
86729;126,0;4428
S76458;126,0;4429
21180;126,0;4430
S40951;126,0;4431
16915;126,0;4432
S70996;126,0;4433
S71917;126,0;4434
64552;126,0;4435
S70939;126,0;4436
S20790;126,0;4437
S91762;126,0;4438
S90744;126,0;4439
S90598;126,0;4440
S81466;126,0;4441
S80900;126,0;4442
S86466;126,0;4443
S90681;126,0;4444
96529;126,0;4445
S30787;126,0;4446
S80820;126,0;4447
S03176;126,0;4448
S30694;126,0;4449
S30687;126,0;4450
S31451;126,0;4451
S86704A;126,0;4452
S92651;126,0;4453
S92814;126,0;4454
84550;126,0;4455
84670;126,0;4456
S24850;126,0;4457
S26675;126,0;4458
S30672;126,0;4459
S22830;126,0;4460
S00827;126,0;4461
S93595;126,0;4462
S93648;126,0;4463
S94551;126,0;4464
S96253;126,0;4465
S95225;126,0;4466
S91935;126,0;4467
S00218;126,0;4468
18306;125,0;4469
53630;125,0;4470
03561;125,0;4471
16716;125,0;4472
10688;124,0;4473
20177;124,0;4474
20206;124,0;4475
S51910;124,0;4476
17401;124,0;4477
33546;124,0;4478
90473;124,0;4479
S70812;123,0;4480
S50828;123,0;4481
S06187;123,0;4482
90466;123,0;4483
SO36497;123,0;4484
26836;122,0;4485
26838;122,0;4486
64472;122,0;4487
S78964;122,0;4488
26839;122,0;4489
S21780;121,064;4490
42848;121,0;4491
S56453A;121,0;4492
S12430;121,0;4493
96463;121,0;4494
S73780;120,0;4495
S70653;120,0;4496
S05113;120,0;4497
S20694A;120,0;4498
DE36499;120,0;4499
S90874;120,0;4500
S50650;120,0;4501
S96841;120,0;4502
S11185;120,0;4503
S04186;120,0;4504
S40847;119,0;4505
S40677;119,0;4506
S57192;119,0;4507
S03257;119,0;4508
S16802;119,0;4509
S36732A;119,0;4510
S56541;119,0;4511
S04320;119,0;4512
S06176;118,0;4513
86847;118,0;4514
66845;118,0;4515
S56468;117,0;4516
S30797;117,0;4517
S20580;117,0;4518
S02657;117,0;4519
96695;117,0;4520
S60611;117,0;4521
69600;117,0;4522
96462;117,0;4523
00681;117,0;4524
DE66536;117,0;4525
18199;117,0;4526
96694;117,0;4527
21188;117,0;4528
21304;117,0;4529
S60794;117,0;4530
S60601;117,0;4531
S66820;117,0;4532
S94770;117,0;4533
DE68933;117,0;4534
86863;117,0;4535
50810;116,0;4536
S06760;116,0;4537
86537;115,0;4538
26519;115,0;4539
DE78929;115,0;4540
26520;115,0;4541
86536;115,0;4542
16517;115,0;4543
16832;115,0;4544
S96525A;115,0;4545
27214;115,0;4546
86860;115,0;4547
S14377;115,0;4548
26515;115,0;4549
S11175;115,0;4550
S96519A;115,0;4551
96854;115,0;4552
S00324;114,0;4553
S76460;114,0;4554
S40574;114,0;4555
S70811;113,0;4556
S30798;113,0;4557
S20828;112,0;4558
S56794;112,0;4559
S03225;112,0;4560
S04318;112,0;4561
S03224;111,0;4562
22309;110,0;4563
00875;110,0;4564
27481;110,0;4565
21306;110,0;4566
26510;110,0;4567
70848;110,0;4568
37476;110,0;4569
10601;110,0;4570
S86823;109,0;4571
06481;109,0;4572
S95234;109,0;4573
S98216;109,0;4574
76804;108,0;4575
74711;108,0;4576
74770;108,0;4577
96720;108,0;4578
96718;108,0;4579
96717;108,0;4580
96855;108,0;4581
96714;108,0;4582
S96704;108,0;4583
S18202;108,0;4584
S17204;108,0;4585
89605;108,0;4586
S20772;108,0;4587
96719;108,0;4588
96716;108,0;4589
96722;108,0;4590
96721;108,0;4591
86716;108,0;4592
86734;108,0;4593
S76488A;108,0;4594
DE5209800;108,0;4595
86733;108,0;4596
66847;108,0;4597
86731;108,0;4598
S76529A;108,0;4599
86468;108,0;4600
96524;108,0;4601
06795;108,0;4602
07025;108,0;4603
96523;108,0;4604
86706;108,0;4605
26518;108,0;4606
S57500;107,0;4607
S56497;107,0;4608
S56670;107,0;4609
S56850;107,0;4610
S4101;106,042;4611
S05182;106,0;4612
S36840;106,0;4613
76453;105,0;4614
S03254;105,0;4615
S08348;105,0;4616
S03362;105,0;4617
22204;104,0;4618
10850;104,0;4619
36693;104,0;4620
29650;104,0;4621
29651;104,0;4622
29652;104,0;4623
25472;104,0;4624
18313;104,0;4625
90689;104,0;4626
64607;104,0;4627
20609;104,0;4628
36692;104,0;4629
S56960;104,0;4630
29653;104,0;4631
20186;104,0;4632
22305;104,0;4633
22304;104,0;4634
12850;104,0;4635
34493;104,0;4636
16457;104,0;4637
96677;104,0;4638
S50607;104,0;4639
93633;104,0;4640
16780;104,0;4641
36485;104,0;4642
04490;104,0;4643
24491;104,0;4644
26458;104,0;4645
26457;104,0;4646
36481;104,0;4647
24490;104,0;4648
24492;104,0;4649
S46480A;104,0;4650
36916;104,0;4651
36515;104,0;4652
00811;104,0;4653
33553;104,0;4654
16862;104,0;4655
36484;104,0;4656
36483;104,0;4657
36482;104,0;4658
25471;104,0;4659
36691;104,0;4660
36496;104,0;4661
74776;104,0;4662
20895;104,0;4663
36690;104,0;4664
57483;103,0;4665
86677;103,0;4666
S36531A;103,0;4667
66916;102,0;4668
66918;102,0;4669
S36451A;102,0;4670
76921;102,0;4671
33544;102,0;4672
S90821;102,0;4673
S21185;101,0;4674
S80613;101,0;4675
46517;101,0;4676
S60652;101,0;4677
S36727;101,0;4678
S50652;101,0;4679
S3901;100,0;4680
S00844;100,0;4681
00645;100,0;4682
S26451;100,0;4683
S60647;100,0;4684
X0225;100,0;4685
S60767;99,0;4686
90477;99,0;4687
S60610;99,0;4688
80703;99,0;4689
S00209;99,0;4690
26687;99,0;4691
S26676A;99,0;4692
36525;97,0;4693
21191;97,0;4694
96482;97,0;4695
06523;97,0;4696
26835;97,0;4697
60676;97,0;4698
16488;97,0;4699
26832;97,0;4700
06524;97,0;4701
26834;97,0;4702
26522;97,0;4703
16691;97,0;4704
16690;97,0;4705
26833;97,0;4706
26521;97,0;4707
80809;97,0;4708
46805;97,0;4709
S60741;96,0;4710
S60604;96,0;4711
S00581;96,0;4712
S05195;96,0;4713
S05124;96,0;4714
S10176;96,0;4715
36858;96,0;4716
S78965;95,0;4717
S60570;95,0;4718
S60655;95,0;4719
27204;94,0;4720
S04306;94,0;4721
S06712;94,0;4722
S30753;93,0;4723
ST92862;92,0;4724
S00828A;92,0;4725
S76495;92,0;4726
10679;91,69;4727
01782;91,08;4728
S00804;91,0;4729
S08370;91,0;4730
14491;90,0;4731
76803;90,0;4732
86485;90,0;4733
46475;90,0;4734
S66718A;90,0;4735
76457;90,0;4736
14471;90,0;4737
S16799;90,0;4738
74809;90,0;4739
76458;90,0;4740
26462;90,0;4741
26461;90,0;4742
26463;90,0;4743
76497;90,0;4744
74730;90,0;4745
76515;90,0;4746
06528;90,0;4747
74580;90,0;4748
16861;90,0;4749
16794;90,0;4750
S4100;90,0;4751
26691;90,0;4752
26711;90,0;4753
26712;90,0;4754
26709;90,0;4755
94490;90,0;4756
S06693B;90,0;4757
80806;90,0;4758
06495;90,0;4759
86482;90,0;4760
06497;90,0;4761
86504;90,0;4762
26713;90,0;4763
26706;90,0;4764
86506;90,0;4765
26450;90,0;4766
S84471;90,0;4767
06793;90,0;4768
06799;90,0;4769
06803;90,0;4770
06804;90,0;4771
06808;90,0;4772
06831;90,0;4773
86546;90,0;4774
06832;90,0;4775
06834;90,0;4776
06835;90,0;4777
06836;90,0;4778
86505;90,0;4779
26710;90,0;4780
06838;90,0;4781
06837;90,0;4782
86522;90,0;4783
26459;90,0;4784
79600;90,0;4785
66678;90,0;4786
26460;90,0;4787
26523;90,0;4788
06519;90,0;4789
06520;90,0;4790
86495;90,0;4791
06695;90,0;4792
86693;90,0;4793
86701;90,0;4794
06517;90,0;4795
06518;90,0;4796
92833;90,0;4797
26801;90,0;4798
86722;90,0;4799
89606;90,0;4800
06864;90,0;4801
06903;90,0;4802
06904;90,0;4803
06839;90,0;4804
26534;90,0;4805
26692;90,0;4806
26690;90,0;4807
26693;90,0;4808
86483;90,0;4809
14490;90,0;4810
14473;90,0;4811
76802;90,0;4812
S76915;90,0;4813
DE48951;90,0;4814
26701;90,0;4815
26806;90,0;4816
26805;90,0;4817
26804;90,0;4818
26803;90,0;4819
26840;90,0;4820
S02831;90,0;4821
26705;90,0;4822
26702;90,0;4823
S06697;90,0;4824
86711;90,0;4825
06702;90,0;4826
96702;90,0;4827
26830;90,0;4828
26696;90,0;4829
26697;90,0;4830
26698;90,0;4831
26699;90,0;4832
86450;90,0;4833
06521;90,0;4834
06522;90,0;4835
03910;90,0;4836
16506;90,0;4837
76525;90,0;4838
S34470;90,0;4839
96531;90,0;4840
96705;90,0;4841
96706;90,0;4842
06700;90,0;4843
96704;90,0;4844
86725;90,0;4845
76926;90,0;4846
27192;90,0;4847
26919;90,0;4848
76676;90,0;4849
16463;90,0;4850
16485;90,0;4851
16486;90,0;4852
S74490A;90,0;4853
84674;90,0;4854
96709;90,0;4855
96710;90,0;4856
96711;90,0;4857
76677;90,0;4858
16502;90,0;4859
16503;90,0;4860
20182;90,0;4861
96550;90,0;4862
24502;90,0;4863
96696;90,0;4864
01950;90,0;4865
86830;90,0;4866
86460;90,0;4867
86464;90,0;4868
16505;90,0;4869
16507;90,0;4870
76678;90,0;4871
16501;90,0;4872
96497;90,0;4873
26694;90,0;4874
26695;90,0;4875
06701;90,0;4876
96484;90,0;4877
06698;90,0;4878
06690;90,0;4879
06677;90,0;4880
06676;90,0;4881
76527;90,0;4882
16504;90,0;4883
26505;90,0;4884
86502;90,0;4885
86499;90,0;4886
86512;90,0;4887
86503;90,0;4888
S54550A;90,0;4889
76518;90,0;4890
26503;90,0;4891
96485;90,0;4892
90818;90,0;4893
S56586;90,0;4894
84472;90,0;4895
S96708A;90,0;4896
96712;90,0;4897
S26682;90,0;4898
20323;90,0;4899
S96483B;90,0;4900
52851;90,0;4901
86880;90,0;4902
84730;90,0;4903
S96701A;90,0;4904
96860;90,0;4905
S56493;90,0;4906
84494;90,0;4907
26504;90,0;4908
76801;90,0;4909
76799;90,0;4910
S10630;90,0;4911
82812;90,0;4912
20990;90,0;4913
76830;90,0;4914
76831;90,0;4915
90474;90,0;4916
89550;90,0;4917
74777;90,0;4918
17486;90,0;4919
26508;90,0;4920
54472;90,0;4921
S07478;90,0;4922
26483;90,0;4923
06696;90,0;4924
D86712A;90,0;4925
00738;90,0;4926
90630;90,0;4927
76681;90,0;4928
DE78950;90,0;4929
S66680A;90,0;4930
S66496;90,0;4931
21307;90,0;4932
S14472;90,0;4933
S13901;90,0;4934
S13902;90,0;4935
DE86738;90,0;4936
ST36832;90,0;4937
89604;90,0;4938
98501;90,0;4939
S66679;90,0;4940
S20823;89,0;4941
S78961;89,0;4942
S26702;88,0;4943
16551;88,0;4944
S90884;88,0;4945
16552;88,0;4946
S11416;88,0;4947
18344;88,0;4948
16548;88,0;4949
S06796;88,0;4950
S06183;87,0;4951
S08186;87,0;4952
S00794;86,0;4953
S08302;86,0;4954
S70861;86,0;4955
S07477;86,0;4956
S68926;85,0;4957
63889;85,0;4958
S90815;85,0;4959
S36528;85,0;4960
ST66518;85,0;4961
66453;85,0;4962
S93587;85,0;4963
S66492;85,0;4964
S66480A;85,0;4965
S10405;85,0;4966
64630;85,0;4967
56559;85,0;4968
72813;85,0;4969
66454;85,0;4970
64631;85,0;4971
66452;85,0;4972
DE38951;85,0;4973
S36857A;85,0;4974
S54554A;85,0;4975
66450;85,0;4976
S76456A;85,0;4977
S40679;85,0;4978
66860;85,0;4979
S54555A;85,0;4980
S86868;85,0;4981
S00416;84,0;4982
S05314;84,0;4983
S20735;84,0;4984
S08191;84,0;4985
46697;83,0;4986
S78980;83,0;4987
S00798;83,0;4988
S60653;83,0;4989
S03252;82,0;4990
S30670;82,0;4991
S98220;82,0;4992
S10601A;82,0;4993
S06110;82,0;4994
S52851;82,0;4995
S01330;82,0;4996
16456;82,0;4997
S60648;82,0;4998
S40640;82,0;4999
96844;81,0;5000
96838;81,0;5001
S10180;81,0;5002
96841;81,0;5003
90704;81,0;5004
96843;81,0;5005
S06184;81,0;5006
16544;81,0;5007
ST96450;81,0;5008
DE46853;81,0;5009
76547;81,0;5010
96452;81,0;5011
16541;81,0;5012
16542;81,0;5013
76545;81,0;5014
76546;81,0;5015
16546;81,0;5016
96458;81,0;5017
96460;81,0;5018
96454;81,0;5019
S42837A;81,0;5020
16547;81,0;5021
96453;81,0;5022
96516;81,0;5023
62491;81,0;5024
76543;81,0;5025
15930;81,0;5026
76542;81,0;5027
96480;81,0;5028
96461;81,0;5029
76544;81,0;5030
96515;81,0;5031
96527;81,0;5032
96526;81,0;5033
96534;81,0;5034
96532;81,0;5035
96842;81,0;5036
96837;81,0;5037
S14415;81,0;5038
96846;81,0;5039
S96528B;81,0;5040
96845;81,0;5041
96835;81,0;5042
96839;81,0;5043
96459;81,0;5044
96456;81,0;5045
16545;81,0;5046
86724;81,0;5047
96533;81,0;5048
76541;81,0;5049
27196;80,0;5050
34491;80,0;5051
S12421;80,0;5052
DE06697;80,0;5053
S70855;80,0;5054
34492;80,0;5055
S01205;80,0;5056
S90665A;80,0;5057
06708;80,0;5058
S96531;80,0;5059
S46793;80,0;5060
57464;80,0;5061
S10173;80,0;5062
S22530;80,0;5063
S96517;80,0;5064
16455;79,0;5065
10951;78,0;5066
00687;78,0;5067
00830;78,0;5068
20605;78,0;5069
26860;78,0;5070
00682;78,0;5071
10684;78,0;5072
90697;77,0;5073
S97228;77,0;5074
44810;77,0;5075
S70616;77,0;5076
S03381;77,0;5077
S00822;77,0;5078
S90677;77,0;5079
S00320;77,0;5080
S90836;77,0;5081
S01418;77,0;5082
S05338;77,0;5083
S00821;77,0;5084
S03318;76,0;5085
44770;76,0;5086
S23495;76,0;5087
ST96533;75,0;5088
S36724A;75,0;5089
36452;75,0;5090
DE1030639;75,0;5091
S27476;75,0;5092
S10408;74,0;5093
46445;73,0;5094
S57482;73,0;5095
00829;72,0;5096
00688;72,0;5097
56517;72,0;5098
00823;72,0;5099
10685;72,0;5100
20811;72,0;5101
16720;72,0;5102
84500;72,0;5103
90674;72,0;5104
20208;72,0;5105
20312;72,0;5106
00867;72,0;5107
16837;72,0;5108
33550;72,0;5109
01952;72,0;5110
20183;72,0;5111
20180;72,0;5112
60834;72,0;5113
90831;72,0;5114
26501;72,0;5115
26502;72,0;5116
43540;72,0;5117
16719;72,0;5118
36807;72,0;5119
07047;72,0;5120
16721;72,0;5121
S80792A;72,0;5122
16838;72,0;5123
S06716;72,0;5124
D96800;72,0;5125
16717;72,0;5126
86727;72,0;5127
S05115;71,0;5128
63543;70,0;5129
S09191;70,0;5130
10828;70,0;5131
S80812;70,0;5132
ST96837;69,0;5133
56894;68,0;5134
16515;68,0;5135
56489;68,0;5136
56876;68,0;5137
S83654;68,0;5138
S26469;68,0;5139
56519;68,0;5140
S96702A;68,0;5141
S14416;68,0;5142
ST26518;68,0;5143
S05144;67,0;5144
S75810;66,0;5145
03495;66,0;5146
54533;65,0;5147
DE06696;64,0;5148
S86733;64,0;5149
S06420;64,0;5150
27193;64,0;5151
46487;64,0;5152
S03350;64,0;5153
46831;64,0;5154
S98208;63,0;5155
S98250;63,0;5156
S98246;63,0;5157
S99202;63,0;5158
S98935;63,0;5159
D02200;63,0;5160
ST96868;63,0;5161
16529;63,0;5162
16528;63,0;5163
16527;63,0;5164
16526;63,0;5165
16525;63,0;5166
S05815;63,0;5167
S06112;63,0;5168
S50751;63,0;5169
16540;63,0;5170
16539;63,0;5171
ST96834A;63,0;5172
46808;63,0;5173
66483;63,0;5174
66481;63,0;5175
66456;63,0;5176
66455;63,0;5177
91918;63,0;5178
S06055;63,0;5179
16533;63,0;5180
16532;63,0;5181
16531;63,0;5182
16530;63,0;5183
S76496A;63,0;5184
S76493;63,0;5185
S76487A;63,0;5186
S02177;63,0;5187
S01830;63,0;5188
S03177;63,0;5189
S76708A;63,0;5190
S76706A;63,0;5191
S76704A;63,0;5192
S76703A;63,0;5193
S76710A;63,0;5194
S76709A;63,0;5195
S76856B;63,0;5196
S78934;63,0;5197
89751;63,0;5198
S78971;63,0;5199
S46820;63,0;5200
S06301;63,0;5201
16561;63,0;5202
16560;63,0;5203
16559;63,0;5204
16558;63,0;5205
16557;63,0;5206
16556;63,0;5207
16554;63,0;5208
S01423;63,0;5209
S01419;63,0;5210
S01562;63,0;5211
S01556;63,0;5212
86713;63,0;5213
86707;63,0;5214
16705;63,0;5215
16704;63,0;5216
16703;63,0;5217
S45870;63,0;5218
S46503;63,0;5219
S76702A;63,0;5220
S76530A;63,0;5221
S76713;63,0;5222
S76712A;63,0;5223
16537;63,0;5224
16536;63,0;5225
16535;63,0;5226
S50952;63,0;5227
S74465;63,0;5228
S73856;63,0;5229
S02184;63,0;5230
DE5400422;63,0;5231
S75831;63,0;5232
S50951;63,0;5233
S50931;63,0;5234
S50843;63,0;5235
S50820;63,0;5236
86715;63,0;5237
86714;63,0;5238
S80824;63,0;5239
