date_id;date;year;month;month_name;quarter
20110110;2011-01-10;2011;1;January;1
20110109;2011-01-09;2011;1;January;1
20110108;2011-01-08;2011;1;January;1
20110107;2011-01-07;2011;1;January;1
20101227;2010-12-27;2010;12;December;4
20101214;2010-12-14;2010;12;December;4
20110519;2011-05-19;2011;5;May;2
20110331;2011-03-31;2011;3;March;1
20110317;2011-03-17;2011;3;March;1
20110307;2011-03-07;2011;3;March;1
20110130;2011-01-30;2011;1;January;1
20110129;2011-01-29;2011;1;January;1
20110128;2011-01-28;2011;1;January;1
20101226;2010-12-26;2010;12;December;4
20101225;2010-12-25;2010;12;December;4
20101213;2010-12-13;2010;12;December;4
20110614;2011-06-14;2011;6;June;2
20110601;2011-06-01;2011;6;June;2
20110508;2011-05-08;2011;5;May;2
20110507;2011-05-07;2011;5;May;2
20110506;2011-05-06;2011;5;May;2
20110425;2011-04-25;2011;4;April;2
20110412;2011-04-12;2011;4;April;2
20110330;2011-03-30;2011;3;March;1
20110222;2011-02-22;2011;2;February;1
20110208;2011-02-08;2011;2;February;1
20110118;2011-01-18;2011;1;January;1
20110106;2011-01-06;2011;1;January;1
20101224;2010-12-24;2010;12;December;4
20101223;2010-12-23;2010;12;December;4
20110518;2011-05-18;2011;5;May;2
20110424;2011-04-24;2011;4;April;2
20110423;2011-04-23;2011;4;April;2
20110422;2011-04-22;2011;4;April;2
20110411;2011-04-11;2011;4;April;2
20110316;2011-03-16;2011;3;March;1
20110306;2011-03-06;2011;3;March;1
20110305;2011-03-05;2011;3;March;1
20110304;2011-03-04;2011;3;March;1
20110127;2011-01-27;2011;1;January;1
20101222;2010-12-22;2010;12;December;4
20110613;2011-06-13;2011;6;June;2
20110531;2011-05-31;2011;5;May;2
20110517;2011-05-17;2011;5;May;2
20110505;2011-05-05;2011;5;May;2
20110329;2011-03-29;2011;3;March;1
20110221;2011-02-21;2011;2;February;1
20110220;2011-02-20;2011;2;February;1
20110219;2011-02-19;2011;2;February;1
20110218;2011-02-18;2011;2;February;1
20110207;2011-02-07;2011;2;February;1
20110117;2011-01-17;2011;1;January;1
20110116;2011-01-16;2011;1;January;1
20110115;2011-01-15;2011;1;January;1
20110114;2011-01-14;2011;1;January;1
20110105;2011-01-05;2011;1;January;1
20101221;2010-12-21;2010;12;December;4
20101212;2010-12-12;2010;12;December;4
20101211;2010-12-11;2010;12;December;4
20110504;2011-05-04;2011;5;May;2
20110421;2011-04-21;2011;4;April;2
20110410;2011-04-10;2011;4;April;2
20110409;2011-04-09;2011;4;April;2
20110328;2011-03-28;2011;3;March;1
20110315;2011-03-15;2011;3;March;1
20110303;2011-03-03;2011;3;March;1
20110126;2011-01-26;2011;1;January;1
20110623;2011-06-23;2011;6;June;2
20110612;2011-06-12;2011;6;June;2
20110611;2011-06-11;2011;6;June;2
20110610;2011-06-10;2011;6;June;2
20110530;2011-05-30;2011;5;May;2
20110529;2011-05-29;2011;5;May;2
20110528;2011-05-28;2011;5;May;2
20110527;2011-05-27;2011;5;May;2
20110516;2011-05-16;2011;5;May;2
20110420;2011-04-20;2011;4;April;2
20110408;2011-04-08;2011;4;April;2
20110314;2011-03-14;2011;3;March;1
20110301;2011-03-01;2011;3;March;1
20110302;2011-03-02;2011;3;March;1
20110217;2011-02-17;2011;2;February;1
20110206;2011-02-06;2011;2;February;1
20110205;2011-02-05;2011;2;February;1
20110113;2011-01-13;2011;1;January;1
20110104;2011-01-04;2011;1;January;1
20101220;2010-12-20;2010;12;December;4
20110526;2011-05-26;2011;5;May;2
20110503;2011-05-03;2011;5;May;2
20110407;2011-04-07;2011;4;April;2
20110327;2011-03-27;2011;3;March;1
20110326;2011-03-26;2011;3;March;1
20110325;2011-03-25;2011;3;March;1
20110216;2011-02-16;2011;2;February;1
20110204;2011-02-04;2011;2;February;1
20110125;2011-01-25;2011;1;January;1
20110103;2011-01-03;2011;1;January;1
20110622;2011-06-22;2011;6;June;2
20110609;2011-06-09;2011;6;June;2
20110515;2011-05-15;2011;5;May;2
20110514;2011-05-14;2011;5;May;2
20110513;2011-05-13;2011;5;May;2
20110419;2011-04-19;2011;4;April;2
20110313;2011-03-13;2011;3;March;1
20110312;2011-03-12;2011;3;March;1
20110311;2011-03-11;2011;3;March;1
20110112;2011-01-12;2011;1;January;1
20101219;2010-12-19;2010;12;December;4
20101218;2010-12-18;2010;12;December;4
20110621;2011-06-21;2011;6;June;2
20110608;2011-06-08;2011;6;June;2
20110525;2011-05-25;2011;5;May;2
20110502;2011-05-02;2011;5;May;2
20110406;2011-04-06;2011;4;April;2
20110324;2011-03-24;2011;3;March;1
20110215;2011-02-15;2011;2;February;1
20110203;2011-02-03;2011;2;February;1
20110124;2011-01-24;2011;1;January;1
20101217;2010-12-17;2010;12;December;4
20110512;2011-05-12;2011;5;May;2
20110501;2011-05-01;2011;5;May;2
20110418;2011-04-18;2011;4;April;2
20110323;2011-03-23;2011;3;March;1
20110310;2011-03-10;2011;3;March;1
20110228;2011-02-28;2011;2;February;1
20110123;2011-01-23;2011;1;January;1
20110102;2011-01-02;2011;1;January;1
20110620;2011-06-20;2011;6;June;2
20110607;2011-06-07;2011;6;June;2
20110524;2011-05-24;2011;5;May;2
20110430;2011-04-30;2011;4;April;2
20110429;2011-04-29;2011;4;April;2
20110214;2011-02-14;2011;2;February;1
20110202;2011-02-02;2011;2;February;1
20110122;2011-01-22;2011;1;January;1
20110121;2011-01-21;2011;1;January;1
20110111;2011-01-11;2011;1;January;1
20110101;2011-01-01;2011;1;January;1
20101231;2010-12-31;2010;12;December;4
20101230;2010-12-30;2010;12;December;4
20101216;2010-12-16;2010;12;December;4
20110511;2011-05-11;2011;5;May;2
20110428;2011-04-28;2011;4;April;2
20110417;2011-04-17;2011;4;April;2
20110416;2011-04-16;2011;4;April;2
20110415;2011-04-15;2011;4;April;2
20110405;2011-04-05;2011;4;April;2
20110322;2011-03-22;2011;3;March;1
20110309;2011-03-09;2011;3;March;1
20110227;2011-02-27;2011;2;February;1
20101229;2010-12-29;2010;12;December;4
20110619;2011-06-19;2011;6;June;2
20110618;2011-06-18;2011;6;June;2
20110606;2011-06-06;2011;6;June;2
20110523;2011-05-23;2011;5;May;2
20110404;2011-04-04;2011;4;April;2
20110226;2011-02-26;2011;2;February;1
20110225;2011-02-25;2011;2;February;1
20110213;2011-02-13;2011;2;February;1
20110212;2011-02-12;2011;2;February;1
20110211;2011-02-11;2011;2;February;1
20110201;2011-02-01;2011;2;February;1
20110617;2011-06-17;2011;6;June;2
20110605;2011-06-05;2011;6;June;2
20110604;2011-06-04;2011;6;June;2
20110522;2011-05-22;2011;5;May;2
20110521;2011-05-21;2011;5;May;2
20100609;2010-06-09;2010;6;June;2
20100527;2010-05-27;2010;5;May;2
20100526;2010-05-26;2010;5;May;2
20101204;2010-12-04;2010;12;December;4
20101203;2010-12-03;2010;12;December;4
20101119;2010-11-19;2010;11;November;4
20101118;2010-11-18;2010;11;November;4
20101105;2010-11-05;2010;11;November;4
20101104;2010-11-04;2010;11;November;4
20101022;2010-10-22;2010;10;October;4
20101009;2010-10-09;2010;10;October;4
20101008;2010-10-08;2010;10;October;4
20100927;2010-09-27;2010;9;September;3
20100915;2010-09-15;2010;9;September;3
20100914;2010-09-14;2010;9;September;3
20100901;2010-09-01;2010;9;September;3
20100820;2010-08-20;2010;8;August;3
20100810;2010-08-10;2010;8;August;3
20100809;2010-08-09;2010;8;August;3
20100728;2010-07-28;2010;7;July;3
20100727;2010-07-27;2010;7;July;3
20100714;2010-07-14;2010;7;July;3
20100701;2010-07-01;2010;7;July;3
20100621;2010-06-21;2010;6;June;2
20100620;2010-06-20;2010;6;June;2
20100619;2010-06-19;2010;6;June;2
20100608;2010-06-08;2010;6;June;2
20100525;2010-05-25;2010;5;May;2
20101202;2010-12-02;2010;12;December;4
20101021;2010-10-21;2010;10;October;4
20101007;2010-10-07;2010;10;October;4
20100831;2010-08-31;2010;8;August;3
20100819;2010-08-19;2010;8;August;3
20100807;2010-08-07;2010;8;August;3
20100806;2010-08-06;2010;8;August;3
20100713;2010-07-13;2010;7;July;3
20100630;2010-06-30;2010;6;June;2
20100618;2010-06-18;2010;6;June;2
20101117;2010-11-17;2010;11;November;4
20101103;2010-11-03;2010;11;November;4
20101020;2010-10-20;2010;10;October;4
20100926;2010-09-26;2010;9;September;3
20100925;2010-09-25;2010;9;September;3
20100924;2010-09-24;2010;9;September;3
20100818;2010-08-18;2010;8;August;3
20100726;2010-07-26;2010;7;July;3
20100617;2010-06-17;2010;6;June;2
20100607;2010-06-07;2010;6;June;2
20100524;2010-05-24;2010;5;May;2
20101201;2010-12-01;2010;12;December;4
20101102;2010-11-02;2010;11;November;4
20101019;2010-10-19;2010;10;October;4
20101006;2010-10-06;2010;10;October;4
20100923;2010-09-23;2010;9;September;3
20100913;2010-09-13;2010;9;September;3
20100830;2010-08-30;2010;8;August;3
20100805;2010-08-05;2010;8;August;3
20100712;2010-07-12;2010;7;July;3
20100629;2010-06-29;2010;6;June;2
20101116;2010-11-16;2010;11;November;4
20100817;2010-08-17;2010;8;August;3
20100725;2010-07-25;2010;7;July;3
20100724;2010-07-24;2010;7;July;3
20100723;2010-07-23;2010;7;July;3
20100616;2010-06-16;2010;6;June;2
20100606;2010-06-06;2010;6;June;2
20100605;2010-06-05;2010;6;June;2
20100604;2010-06-04;2010;6;June;2
20100523;2010-05-23;2010;5;May;2
20100522;2010-05-22;2010;5;May;2
20100521;2010-05-21;2010;5;May;2
20101130;2010-11-30;2010;11;November;4
20101101;2010-11-01;2010;11;November;4
20101018;2010-10-18;2010;10;October;4
20101005;2010-10-05;2010;10;October;4
20100922;2010-09-22;2010;9;September;3
20100912;2010-09-12;2010;9;September;3
20100911;2010-09-11;2010;9;September;3
20100910;2010-09-10;2010;9;September;3
20100829;2010-08-29;2010;8;August;3
20100804;2010-08-04;2010;8;August;3
20100722;2010-07-22;2010;7;July;3
20100711;2010-07-11;2010;7;July;3
20100710;2010-07-10;2010;7;July;3
20100709;2010-07-09;2010;7;July;3
20100628;2010-06-28;2010;6;June;2
20101210;2010-12-10;2010;12;December;4
20101115;2010-11-15;2010;11;November;4
20101004;2010-10-04;2010;10;October;4
20100828;2010-08-28;2010;8;August;3
20100827;2010-08-27;2010;8;August;3
20100816;2010-08-16;2010;8;August;3
20100615;2010-06-15;2010;6;June;2
20100603;2010-06-03;2010;6;June;2
20101209;2010-12-09;2010;12;December;4
20101129;2010-11-29;2010;11;November;4
20101031;2010-10-31;2010;10;October;4
20101030;2010-10-30;2010;10;October;4
20101029;2010-10-29;2010;10;October;4
20101017;2010-10-17;2010;10;October;4
20101016;2010-10-16;2010;10;October;4
20101015;2010-10-15;2010;10;October;4
20100921;2010-09-21;2010;9;September;3
20100909;2010-09-09;2010;9;September;3
20100826;2010-08-26;2010;8;August;3
20100803;2010-08-03;2010;8;August;3
20100721;2010-07-21;2010;7;July;3
20100708;2010-07-08;2010;7;July;3
20100627;2010-06-27;2010;6;June;2
20100626;2010-06-26;2010;6;June;2
20100625;2010-06-25;2010;6;June;2
20101114;2010-11-14;2010;11;November;4
20101113;2010-11-13;2010;11;November;4
20101112;2010-11-12;2010;11;November;4
20101028;2010-10-28;2010;10;October;4
20101014;2010-10-14;2010;10;October;4
20101003;2010-10-03;2010;10;October;4
20101002;2010-10-02;2010;10;October;4
20101001;2010-10-01;2010;10;October;4
20100920;2010-09-20;2010;9;September;3
20100908;2010-09-08;2010;9;September;3
20100815;2010-08-15;2010;8;August;3
20100814;2010-08-14;2010;8;August;3
20100624;2010-06-24;2010;6;June;2
20100614;2010-06-14;2010;6;June;2
20100602;2010-06-02;2010;6;June;2
20101208;2010-12-08;2010;12;December;4
20101128;2010-11-28;2010;11;November;4
20101127;2010-11-27;2010;11;November;4
20101126;2010-11-26;2010;11;November;4
20101111;2010-11-11;2010;11;November;4
20101110;2010-11-10;2010;11;November;4
20100825;2010-08-25;2010;8;August;3
20100813;2010-08-13;2010;8;August;3
20100802;2010-08-02;2010;8;August;3
20100720;2010-07-20;2010;7;July;3
20100707;2010-07-07;2010;7;July;3
20101125;2010-11-25;2010;11;November;4
20101124;2010-11-24;2010;11;November;4
20101109;2010-11-09;2010;11;November;4
20101027;2010-10-27;2010;10;October;4
20101013;2010-10-13;2010;10;October;4
20100930;2010-09-30;2010;9;September;3
20100919;2010-09-19;2010;9;September;3
20100918;2010-09-18;2010;9;September;3
20100917;2010-09-17;2010;9;September;3
20100907;2010-09-07;2010;9;September;3
20100812;2010-08-12;2010;8;August;3
20100623;2010-06-23;2010;6;June;2
20100613;2010-06-13;2010;6;June;2
20100612;2010-06-12;2010;6;June;2
20100611;2010-06-11;2010;6;June;2
20100601;2010-06-01;2010;6;June;2
20101207;2010-12-07;2010;12;December;4
20101123;2010-11-23;2010;11;November;4
20100929;2010-09-29;2010;9;September;3
20100824;2010-08-24;2010;8;August;3
20100801;2010-08-01;2010;8;August;3
20100731;2010-07-31;2010;7;July;3
20100730;2010-07-30;2010;7;July;3
20100719;2010-07-19;2010;7;July;3
20100706;2010-07-06;2010;7;July;3
20101122;2010-11-22;2010;11;November;4
20101108;2010-11-08;2010;11;November;4
20101026;2010-10-26;2010;10;October;4
20101012;2010-10-12;2010;10;October;4
20100916;2010-09-16;2010;9;September;3
20100906;2010-09-06;2010;9;September;3
20100905;2010-09-05;2010;9;September;3
20100904;2010-09-04;2010;9;September;3
20100903;2010-09-03;2010;9;September;3
20100811;2010-08-11;2010;8;August;3
20100729;2010-07-29;2010;7;July;3
20100718;2010-07-18;2010;7;July;3
20100717;2010-07-17;2010;7;July;3
20100610;2010-06-10;2010;6;June;2
20100531;2010-05-31;2010;5;May;2
20100530;2010-05-30;2010;5;May;2
20100529;2010-05-29;2010;5;May;2
20100528;2010-05-28;2010;5;May;2
20101206;2010-12-06;2010;12;December;4
20101025;2010-10-25;2010;10;October;4
20101011;2010-10-11;2010;10;October;4
20100928;2010-09-28;2010;9;September;3
20100823;2010-08-23;2010;8;August;3
20100716;2010-07-16;2010;7;July;3
20100622;2010-06-22;2010;6;June;2
20101121;2010-11-21;2010;11;November;4
20101120;2010-11-20;2010;11;November;4
20101107;2010-11-07;2010;11;November;4
20101106;2010-11-06;2010;11;November;4
20100902;2010-09-02;2010;9;September;3
20100715;2010-07-15;2010;7;July;3
20100705;2010-07-05;2010;7;July;3
20100704;2010-07-04;2010;7;July;3
20100703;2010-07-03;2010;7;July;3
20100702;2010-07-02;2010;7;July;3
20101205;2010-12-05;2010;12;December;4
20101024;2010-10-24;2010;10;October;4
20101023;2010-10-23;2010;10;October;4
20101010;2010-10-10;2010;10;October;4
20100822;2010-08-22;2010;8;August;3
20100821;2010-08-21;2010;8;August;3
20100125;2010-01-25;2010;1;January;1
20100113;2010-01-13;2010;1;January;1
20100517;2010-05-17;2010;5;May;2
20100505;2010-05-05;2010;5;May;2
20100504;2010-05-04;2010;5;May;2
20100423;2010-04-23;2010;4;April;2
20100422;2010-04-22;2010;4;April;2
20100412;2010-04-12;2010;4;April;2
20100331;2010-03-31;2010;3;March;1
20100318;2010-03-18;2010;3;March;1
20100308;2010-03-08;2010;3;March;1
20100307;2010-03-07;2010;3;March;1
20100224;2010-02-24;2010;2;February;1
20100215;2010-02-15;2010;2;February;1
20100214;2010-02-14;2010;2;February;1
20100213;2010-02-13;2010;2;February;1
20100212;2010-02-12;2010;2;February;1
20100204;2010-02-04;2010;2;February;1
20100203;2010-02-03;2010;2;February;1
20100112;2010-01-12;2010;1;January;1
20100516;2010-05-16;2010;5;May;2
20100515;2010-05-15;2010;5;May;2
20100514;2010-05-14;2010;5;May;2
20100330;2010-03-30;2010;3;March;1
20100317;2010-03-17;2010;3;March;1
20100306;2010-03-06;2010;3;March;1
20100305;2010-03-05;2010;3;March;1
20100223;2010-02-23;2010;2;February;1
20100124;2010-01-24;2010;1;January;1
20100123;2010-01-23;2010;1;January;1
20100122;2010-01-22;2010;1;January;1
20100421;2010-04-21;2010;4;April;2
20100411;2010-04-11;2010;4;April;2
20100410;2010-04-10;2010;4;April;2
20100409;2010-04-09;2010;4;April;2
20100316;2010-03-16;2010;3;March;1
20100211;2010-02-11;2010;2;February;1
20100202;2010-02-02;2010;2;February;1
20100111;2010-01-11;2010;1;January;1
20100513;2010-05-13;2010;5;May;2
20100503;2010-05-03;2010;5;May;2
20100408;2010-04-08;2010;4;April;2
20100329;2010-03-29;2010;3;March;1
20100304;2010-03-04;2010;3;March;1
20100222;2010-02-22;2010;2;February;1
20100121;2010-01-21;2010;1;January;1
20100110;2010-01-10;2010;1;January;1
20100315;2010-03-15;2010;3;March;1
20100201;2010-02-01;2010;2;February;1
20100109;2010-01-09;2010;1;January;1
20100108;2010-01-08;2010;1;January;1
20100512;2010-05-12;2010;5;May;2
20100502;2010-05-02;2010;5;May;2
20100501;2010-05-01;2010;5;May;2
20100430;2010-04-30;2010;4;April;2
20100420;2010-04-20;2010;4;April;2
20100407;2010-04-07;2010;4;April;2
20100328;2010-03-28;2010;3;March;1
20100327;2010-03-27;2010;3;March;1
20100326;2010-03-26;2010;3;March;1
20100303;2010-03-03;2010;3;March;1
20100221;2010-02-21;2010;2;February;1
20100210;2010-02-10;2010;2;February;1
20100120;2010-01-20;2010;1;January;1
20100314;2010-03-14;2010;3;March;1
20100220;2010-02-20;2010;2;February;1
20100219;2010-02-19;2010;2;February;1
20100131;2010-01-31;2010;1;January;1
20100130;2010-01-30;2010;1;January;1
20100129;2010-01-29;2010;1;January;1
20100511;2010-05-11;2010;5;May;2
20100429;2010-04-29;2010;4;April;2
20100419;2010-04-19;2010;4;April;2
20100406;2010-04-06;2010;4;April;2
20100325;2010-03-25;2010;3;March;1
20100313;2010-03-13;2010;3;March;1
20100312;2010-03-12;2010;3;March;1
20100302;2010-03-02;2010;3;March;1
20100209;2010-02-09;2010;2;February;1
20100119;2010-01-19;2010;1;January;1
20100510;2010-05-10;2010;5;May;2
20100428;2010-04-28;2010;4;April;2
20100418;2010-04-18;2010;4;April;2
20100417;2010-04-17;2010;4;April;2
20100416;2010-04-16;2010;4;April;2
20100324;2010-03-24;2010;3;March;1
20100218;2010-02-18;2010;2;February;1
20100208;2010-02-08;2010;2;February;1
20100520;2010-05-20;2010;5;May;2
20100311;2010-03-11;2010;3;March;1
20100301;2010-03-01;2010;3;March;1
20100128;2010-01-28;2010;1;January;1
20100118;2010-01-18;2010;1;January;1
20100117;2010-01-17;2010;1;January;1
20100509;2010-05-09;2010;5;May;2
20100415;2010-04-15;2010;4;April;2
20100405;2010-04-05;2010;4;April;2
20100323;2010-03-23;2010;3;March;1
20100217;2010-02-17;2010;2;February;1
20100127;2010-01-27;2010;1;January;1
20100116;2010-01-16;2010;1;January;1
20100115;2010-01-15;2010;1;January;1
20100519;2010-05-19;2010;5;May;2
20100508;2010-05-08;2010;5;May;2
20100507;2010-05-07;2010;5;May;2
20100427;2010-04-27;2010;4;April;2
20100404;2010-04-04;2010;4;April;2
20100403;2010-04-03;2010;4;April;2
20100402;2010-04-02;2010;4;April;2
20100310;2010-03-10;2010;3;March;1
20100228;2010-02-28;2010;2;February;1
20100227;2010-02-27;2010;2;February;1
20100226;2010-02-26;2010;2;February;1
20100207;2010-02-07;2010;2;February;1
20100206;2010-02-06;2010;2;February;1
20100114;2010-01-14;2010;1;January;1
20100426;2010-04-26;2010;4;April;2
20100414;2010-04-14;2010;4;April;2
20100322;2010-03-22;2010;3;March;1
20100216;2010-02-16;2010;2;February;1
20100205;2010-02-05;2010;2;February;1
20100126;2010-01-26;2010;1;January;1
20100518;2010-05-18;2010;5;May;2
20100506;2010-05-06;2010;5;May;2
20100413;2010-04-13;2010;4;April;2
20100401;2010-04-01;2010;4;April;2
20100309;2010-03-09;2010;3;March;1
20100225;2010-02-25;2010;2;February;1
20100425;2010-04-25;2010;4;April;2
20100424;2010-04-24;2010;4;April;2
20100321;2010-03-21;2010;3;March;1
20100320;2010-03-20;2010;3;March;1
20100319;2010-03-19;2010;3;March;1
20091117;2009-11-17;2009;11;November;4
20091104;2009-11-04;2009;11;November;4
20100107;2010-01-07;2010;1;January;1
20091228;2009-12-28;2009;12;December;4
20091227;2009-12-27;2009;12;December;4
20091214;2009-12-14;2009;12;December;4
20091213;2009-12-13;2009;12;December;4
20091212;2009-12-12;2009;12;December;4
20091211;2009-12-11;2009;12;December;4
20091202;2009-12-02;2009;12;December;4
20091201;2009-12-01;2009;12;December;4
20091116;2009-11-16;2009;11;November;4
20091103;2009-11-03;2009;11;November;4
20091226;2009-12-26;2009;12;December;4
20091225;2009-12-25;2009;12;December;4
20091224;2009-12-24;2009;12;December;4
20091102;2009-11-02;2009;11;November;4
20100106;2010-01-06;2010;1;January;1
20091223;2009-12-23;2009;12;December;4
20091210;2009-12-10;2009;12;December;4
20091130;2009-11-30;2009;11;November;4
20091115;2009-11-15;2009;11;November;4
20091114;2009-11-14;2009;11;November;4
20091113;2009-11-13;2009;11;November;4
20091026;2009-10-26;2009;10;October;4
20091222;2009-12-22;2009;12;December;4
20091023;2009-10-23;2009;10;October;4
20091022;2009-10-22;2009;10;October;4
20091209;2009-12-09;2009;12;December;4
20091129;2009-11-29;2009;11;November;4
20091128;2009-11-28;2009;11;November;4
20091127;2009-11-27;2009;11;November;4
20091126;2009-11-26;2009;11;November;4
20091125;2009-11-25;2009;11;November;4
20091112;2009-11-12;2009;11;November;4
20091030;2009-10-30;2009;10;October;4
20091029;2009-10-29;2009;10;October;4
20100105;2010-01-05;2010;1;January;1
20091221;2009-12-21;2009;12;December;4
20091124;2009-11-24;2009;11;November;4
20091028;2009-10-28;2009;10;October;4
20091027;2009-10-27;2009;10;October;4
20091208;2009-12-08;2009;12;December;4
20091111;2009-11-11;2009;11;November;4
20091110;2009-11-10;2009;11;November;4
20100104;2010-01-04;2010;1;January;1
20091220;2009-12-20;2009;12;December;4
20091219;2009-12-19;2009;12;December;4
20091123;2009-11-23;2009;11;November;4
20091025;2009-10-25;2009;10;October;4
20091218;2009-12-18;2009;12;December;4
20091207;2009-12-07;2009;12;December;4
20091122;2009-11-22;2009;11;November;4
20091101;2009-11-01;2009;11;November;4
20091031;2009-10-31;2009;10;October;4
20100103;2010-01-03;2010;1;January;1
20100102;2010-01-02;2010;1;January;1
20100101;2010-01-01;2010;1;January;1
20091217;2009-12-17;2009;12;December;4
20091121;2009-11-21;2009;11;November;4
20091120;2009-11-20;2009;11;November;4
20091109;2009-11-09;2009;11;November;4
20091231;2009-12-31;2009;12;December;4
20091206;2009-12-06;2009;12;December;4
20091205;2009-12-05;2009;12;December;4
20091204;2009-12-04;2009;12;December;4
20091119;2009-11-19;2009;11;November;4
20091108;2009-11-08;2009;11;November;4
20091230;2009-12-30;2009;12;December;4
20091216;2009-12-16;2009;12;December;4
20091107;2009-11-07;2009;11;November;4
20091106;2009-11-06;2009;11;November;4
20091229;2009-12-29;2009;12;December;4
20091215;2009-12-15;2009;12;December;4
20091203;2009-12-03;2009;12;December;4
20091118;2009-11-18;2009;11;November;4
20091105;2009-11-05;2009;11;November;4
20091024;2009-10-24;2009;10;October;4
20090923;2009-09-23;2009;9;September;3
20090922;2009-09-22;2009;9;September;3
20090910;2009-09-10;2009;9;September;3
20091016;2009-10-16;2009;10;October;4
20091005;2009-10-05;2009;10;October;4
20090909;2009-09-09;2009;9;September;3
20091015;2009-10-15;2009;10;October;4
20091004;2009-10-04;2009;10;October;4
20091003;2009-10-03;2009;10;October;4
20091002;2009-10-02;2009;10;October;4
20090921;2009-09-21;2009;9;September;3
20090908;2009-09-08;2009;9;September;3
20091014;2009-10-14;2009;10;October;4
20091001;2009-10-01;2009;10;October;4
20090920;2009-09-20;2009;9;September;3
20090919;2009-09-19;2009;9;September;3
20090918;2009-09-18;2009;9;September;3
20090903;2009-09-03;2009;9;September;3
20091013;2009-10-13;2009;10;October;4
20090907;2009-09-07;2009;9;September;3
20090906;2009-09-06;2009;9;September;3
20090905;2009-09-05;2009;9;September;3
20090904;2009-09-04;2009;9;September;3
20090930;2009-09-30;2009;9;September;3
20090917;2009-09-17;2009;9;September;3
20091012;2009-10-12;2009;10;October;4
20090916;2009-09-16;2009;9;September;3
20090929;2009-09-29;2009;9;September;3
20091011;2009-10-11;2009;10;October;4
20091010;2009-10-10;2009;10;October;4
20091009;2009-10-09;2009;10;October;4
20090915;2009-09-15;2009;9;September;3
20091021;2009-10-21;2009;10;October;4
20090928;2009-09-28;2009;9;September;3
20091008;2009-10-08;2009;10;October;4
20090914;2009-09-14;2009;9;September;3
20091020;2009-10-20;2009;10;October;4
20091007;2009-10-07;2009;10;October;4
20090927;2009-09-27;2009;9;September;3
20090926;2009-09-26;2009;9;September;3
20090925;2009-09-25;2009;9;September;3
20090913;2009-09-13;2009;9;September;3
20090912;2009-09-12;2009;9;September;3
20090911;2009-09-11;2009;9;September;3
20091019;2009-10-19;2009;10;October;4
20091006;2009-10-06;2009;10;October;4
20090924;2009-09-24;2009;9;September;3
20091018;2009-10-18;2009;10;October;4
20091017;2009-10-17;2009;10;October;4
20090310;2009-03-10;2009;3;March;1
20090309;2009-03-09;2009;3;March;1
20090225;2009-02-25;2009;2;February;1
20090224;2009-02-24;2009;2;February;1
20090826;2009-08-26;2009;8;August;3
20090814;2009-08-14;2009;8;August;3
20090804;2009-08-04;2009;8;August;3
20090803;2009-08-03;2009;8;August;3
20090722;2009-07-22;2009;7;July;3
20090710;2009-07-10;2009;7;July;3
20090709;2009-07-09;2009;7;July;3
20090626;2009-06-26;2009;6;June;2
20090616;2009-06-16;2009;6;June;2
20090615;2009-06-15;2009;6;June;2
20090603;2009-06-03;2009;6;June;2
20090602;2009-06-02;2009;6;June;2
20090521;2009-05-21;2009;5;May;2
20090511;2009-05-11;2009;5;May;2
20090429;2009-04-29;2009;4;April;2
20090428;2009-04-28;2009;4;April;2
20090416;2009-04-16;2009;4;April;2
20090415;2009-04-15;2009;4;April;2
20090403;2009-04-03;2009;4;April;2
20090322;2009-03-22;2009;3;March;1
20090321;2009-03-21;2009;3;March;1
20090320;2009-03-20;2009;3;March;1
20090825;2009-08-25;2009;8;August;3
20090813;2009-08-13;2009;8;August;3
20090721;2009-07-21;2009;7;July;3
20090625;2009-06-25;2009;6;June;2
20090614;2009-06-14;2009;6;June;2
20090613;2009-06-13;2009;6;June;2
20090612;2009-06-12;2009;6;June;2
20090520;2009-05-20;2009;5;May;2
20090510;2009-05-10;2009;5;May;2
20090509;2009-05-09;2009;5;May;2
20090508;2009-05-08;2009;5;May;2
20090402;2009-04-02;2009;4;April;2
20090319;2009-03-19;2009;3;March;1
20090308;2009-03-08;2009;3;March;1
20090307;2009-03-07;2009;3;March;1
20090306;2009-03-06;2009;3;March;1
20090223;2009-02-23;2009;2;February;1
20090802;2009-08-02;2009;8;August;3
20090731;2009-07-31;2009;7;July;3
20090708;2009-07-08;2009;7;July;3
20090601;2009-06-01;2009;6;June;2
20090427;2009-04-27;2009;4;April;2
20090414;2009-04-14;2009;4;April;2
20090401;2009-04-01;2009;4;April;2
20090222;2009-02-22;2009;2;February;1
20090221;2009-02-21;2009;2;February;1
20090220;2009-02-20;2009;2;February;1
20090824;2009-08-24;2009;8;August;3
20090812;2009-08-12;2009;8;August;3
20090720;2009-07-20;2009;7;July;3
20090624;2009-06-24;2009;6;June;2
20090611;2009-06-11;2009;6;June;2
20090519;2009-05-19;2009;5;May;2
20090507;2009-05-07;2009;5;May;2
20090318;2009-03-18;2009;3;March;1
20090305;2009-03-05;2009;3;March;1
20090730;2009-07-30;2009;7;July;3
20090707;2009-07-07;2009;7;July;3
20090426;2009-04-26;2009;4;April;2
20090425;2009-04-25;2009;4;April;2
20090424;2009-04-24;2009;4;April;2
20090413;2009-04-13;2009;4;April;2
20090331;2009-03-31;2009;3;March;1
